id;quantity;disease;diseaseOnRoot;diseaseOnTrunk;diseaseOnCollar;diseaseOnCrown;idDisease;vigor;environmentBusyness;sidewalkProximity;isLast;diagnosisNote;developmentStatus;coord_x;coord_y;idDiagnosisYear;idSpecies;idSeedingYear;idStumpDiameter
11393;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914445.0;4221811.0;2015;siliquastrum;2004;10 à 20 cm
11394;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915067.5;4222627.5;2013;Unknown;2004;30 à 40 cm
11395;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1912760.4;4221765.5;2013;persica;2009;10 à 20 cm
11396;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915434.9;4223096.0;2015;saccharinum;2009;10 à 20 cm
11397;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915234.6;4223221.0;2014;platanoides;2004;30 à 40 cm
11398;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912377.0;4222612.5;2013;acerifolia;2004;60 à 70 cm
11399;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915359.1;4221654.0;2015;griffiti;2004;30 à 40 cm
11400;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912611.2;4223255.0;2014;platanoides;2004;20 à 30 cm
11401;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914026.1;4221715.5;2015;baccata;2004;20 à 30 cm
11402;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913422.4;4225638.0;2015;acerifolia;2004;60 à 70 cm
11403;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914911.1;4223288.0;2015;Unknown;2004;30 à 40 cm
11404;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915324.9;4225102.0;2015;lawsoniana;2004;30 à 40 cm
11405;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915345.4;4224861.5;2015;minor;2004;50 à 60 cm
11406;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1912673.1;4221677.5;2013;spinosa;2009;10 à 20 cm
11407;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913241.1;4223016.0;2013;nigra;2004;30 à 40 cm
11408;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913351.4;4224681.0;2014;cordata;2004;40 à 50 cm
11409;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913881.0;4223495.0;2013;pseudoplatanus;2004;20 à 30 cm
11410;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1912753.4;4221219.5;2014;campestris;2004;0 à 10 cm
11411;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914273.5;4224094.0;2014;Unknown;2004;10 à 20 cm
11412;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914515.6;4221911.0;2015;cappadocicum;2004;10 à 20 cm
11413;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913831.0;4223653.5;2015;styraciflua;2004;10 à 20 cm
11414;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915298.8;4224736.0;2015;excelsior;2004;10 à 20 cm
11415;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913682.4;4225169.5;2015;atlantica;2004;60 à 70 cm
11416;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914456.4;4221874.0;2013;tomentosa;2009;20 à 30 cm
11417;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914491.4;4223960.5;2015;tulipifera;2004;20 à 30 cm
11418;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915356.6;4224821.5;2015;minor;2004;60 à 70 cm
11419;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913736.2;4223604.0;2015;acerifolia;2004;20 à 30 cm
11420;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913696.5;4223121.5;2014;siliquastrum;2004;20 à 30 cm
11421;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913179.5;4224663.0;2013;japonica;2004;30 à 40 cm
11422;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913214.8;4222356.0;2013;acerifolia;2004;10 à 20 cm
11423;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915344.9;4224658.5;2015;excelsior;2006;0 à 10 cm
11424;1;1;1;0;0;0;Rxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913109.8;4222766.0;2014;japonica;2004;30 à 40 cm
11425;1;1;0;0;1;0;xxCx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1914222.2;4221916.0;2015;utilis;2004;0 à 10 cm
11426;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912922.1;4224661.0;2015;serrulata;2004;10 à 20 cm
11427;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914768.2;4224875.0;2014;excelsior;2004;10 à 20 cm
11428;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1914664.8;4221739.0;2015;robusta;2004;50 à 60 cm
11429;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913897.5;4221640.0;2015;campestris;2004;40 à 50 cm
11430;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915112.9;4222031.5;2015;glutinosa;2004;30 à 40 cm
11431;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1913685.8;4225122.0;2015;platyphyllos;2004;40 à 50 cm
11432;1;1;1;1;1;0;RTCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912747.9;4221702.0;2015;alba;2004;50 à 60 cm
11433;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914650.9;4222060.0;2015;serrata;2015;10 à 20 cm
11434;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915323.8;4221764.5;2015;negundo;2004;20 à 30 cm
11435;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914648.0;4224577.0;2015;americana;2005;20 à 30 cm
11436;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912851.8;4221944.5;2013;hippocastanum;2004;40 à 50 cm
11437;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914911.5;4222930.5;2015;alba;2004;0 à 10 cm
11438;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912673.6;4221217.5;2014;cordata;2004;20 à 30 cm
11439;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914562.8;4224067.5;2014;cordata;2004;20 à 30 cm
11440;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914448.2;4221430.5;2015;canadensis;2008;0 à 10 cm
11441;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914567.0;4224263.0;2014;sylvatica;2004;10 à 20 cm
11442;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre adulte;1914074.4;4224301.5;2013;tomentosa;2004;40 à 50 cm
11443;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913807.6;4223291.0;2014;nigra;2004;30 à 40 cm
11444;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915331.6;4224699.5;2015;Unknown;2004;40 à 50 cm
11445;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915494.6;4225098.5;2015;persica;2004;10 à 20 cm
11446;1;1;0;0;0;1;xxxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1914966.6;4225220.0;2014;nigra;2004;40 à 50 cm
11447;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912680.4;4223042.5;2014;betulus;2004;30 à 40 cm
11448;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912385.9;4222334.5;2013;acerifolia;2004;40 à 50 cm
11449;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914640.1;4221291.5;2015;minor;2004;60 à 70 cm
11450;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912471.1;4222494.0;2014;vulgaris;2014;10 à 20 cm
11451;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914342.4;4222558.0;2013;acerifolia;2004;20 à 30 cm
11452;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915726.8;4224587.5;2015;betulus;2004;10 à 20 cm
11453;1;0;0;0;0;0;xxxx;vigoureux;quelques passages;non;true;Arbre d'avenir normal;Arbre adulte;1915208.8;4222588.0;2013;atlantica;2004;60 à 70 cm
11454;1;1;0;0;0;1;xxxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915996.0;4223191.0;2015;excelsior;2004;20 à 30 cm
11455;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1915693.8;4222781.0;2015;oxycarpa;2004;10 à 20 cm
11456;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913019.2;4225723.0;2014;nigra;2004;20 à 30 cm
11457;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1912396.6;4222621.5;2013;pseudoplatanus;2009;10 à 20 cm
11458;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913710.8;4221438.5;2013;acerifolia;2004;40 à 50 cm
11459;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914227.2;4222116.0;2015;utilis;2004;10 à 20 cm
11460;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915277.4;4224834.5;2015;excelsior;2004;10 à 20 cm
11461;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913192.2;4223589.5;2015;verrucosa;2004;10 à 20 cm
11462;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913946.1;4221362.5;2014;acerifolia;2004;30 à 40 cm
11463;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915523.4;4223248.0;2015;japonica;2004;20 à 30 cm
11464;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915255.4;4224624.0;2015;abies;2004;50 à 60 cm
11465;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915518.8;4225029.0;2015;styraciflua;2004;30 à 40 cm
11466;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915348.0;4222728.0;2015;serrulata;2004;10 à 20 cm
11467;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre jeune;1914222.1;4222058.5;2015;utilis;2004;0 à 10 cm
11468;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914168.8;4224744.0;2015;platyphyllos;2004;20 à 30 cm
11469;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914145.5;4223736.5;2015;styraciflua;2004;10 à 20 cm
11470;1;1;0;1;0;1;xTxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 5 ans;Arbre vieillissant;1912823.2;4223063.0;2015;floribunda;2004;20 à 30 cm
11471;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915143.9;4224998.0;2014;campestris;2004;20 à 30 cm
11472;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915137.1;4222807.0;2015;Unknown;2004;20 à 30 cm
11473;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1912631.8;4223545.0;2015;styraciflua;2004;10 à 20 cm
11474;1;1;0;1;1;0;xTCx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1914820.5;4221941.5;2015;verrucosa;2004;20 à 30 cm
11475;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1914092.0;4224611.5;2014;sinensis;2014;10 à 20 cm
11476;1;1;0;0;1;0;xxCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915461.2;4223286.0;2015;nigra;2004;10 à 20 cm
11477;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912628.5;4223930.0;2015;tomentosa;2004;50 à 60 cm
11478;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912821.2;4221837.5;2013;robur;2004;60 à 70 cm
11479;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913260.9;4222617.5;2013;acerifolia;2004;20 à 30 cm
11480;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914263.0;4222196.0;2015;platanoides;2009;10 à 20 cm
11481;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913042.8;4225102.0;2013;Unknown;2004;10 à 20 cm
11482;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915641.4;4222602.0;2015;hippocastanum;2004;20 à 30 cm
11483;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1912713.1;4221956.0;2013;monogyna;2004;20 à 30 cm
11484;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914227.4;4222114.0;2015;utilis;2004;10 à 20 cm
11485;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915199.6;4225787.5;2014;styraciflua;2004;20 à 30 cm
11486;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1913999.1;4221769.5;2014;amurense;2014;10 à 20 cm
11487;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914942.2;4223684.5;2013;verrucosa;2004;0 à 10 cm
11488;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913446.4;4225449.0;2015;acerifolia;2004;20 à 30 cm
11489;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912864.9;4222812.0;2015;platanoides;2004;20 à 30 cm
11490;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914704.1;4225440.0;2014;plicata;2004;50 à 60 cm
11491;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1915444.2;4222798.5;2013;monspessulanum;2013;10 à 20 cm
11492;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914312.5;4222238.5;2015;ornus;2004;0 à 10 cm
11493;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914443.6;4222077.5;2013;tomentosa;2009;10 à 20 cm
11494;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914542.1;4221620.0;2014;nigra;2004;20 à 30 cm
11495;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912813.4;4222293.0;2015;velutina;2009;10 à 20 cm
11496;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915510.4;4225134.5;2015;verrucosa;2004;10 à 20 cm
11497;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915506.0;4225108.0;2015;lawsoniana;2004;10 à 20 cm
11498;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914074.6;4222835.5;2015;sylvatica;2004;30 à 40 cm
11499;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913447.0;4223933.5;2013;acerifolia;2004;20 à 30 cm
11500;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914575.5;4223338.5;2014;betulus;2004;20 à 30 cm
11501;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914998.4;4225141.5;2014;acerifolia;2004;100 à 110 cm
11502;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915185.6;4222631.0;2013;calleryana;2004;20 à 30 cm
11503;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914439.5;4223649.0;2013;acerifolia;2004;Unknown
11504;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915034.6;4225177.0;2014;acerifolia;2004;50 à 60 cm
11505;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912846.5;4221861.0;2013;pseudoplatanus;2004;10 à 20 cm
11506;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915002.1;4225100.5;2014;acerifolia;2004;110 à 120 cm
11507;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915211.4;4221625.0;2015;pseudoplatanus;2004;20 à 30 cm
11508;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912916.2;4221426.5;2014;acerifolia;2004;30 à 40 cm
11509;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912956.6;4223058.5;2014;tomentosa;2004;20 à 30 cm
11510;1;1;1;0;0;0;Rxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1914859.6;4222301.0;2015;nigra;2004;40 à 50 cm
11511;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1916162.4;4222569.0;2015;Unknown;2004;30 à 40 cm
11512;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 5 ans;Arbre adulte;1913785.9;4221344.0;2015;alba;2004;40 à 50 cm
11513;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1914158.4;4222819.5;2015;nigra;2004;40 à 50 cm
11514;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912743.9;4222773.0;2015;calleryana;2009;0 à 10 cm
11515;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1914008.1;4223693.5;2015;styraciflua;2004;10 à 20 cm
