id;measure_date;station_name;unity;family_name;pollution_name;measure_value
6189;2013-03-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;7
6190;2013-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,5
6191;2013-03-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,4
6192;2013-03-01;Grenoble les Frenes;microg/m3;En continu;Ozone;33
6193;2013-03-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;30
6194;2013-03-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;23
6195;2013-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;8,2
6196;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6197;2013-03-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,1
6198;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,6
6199;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;40,1
6200;2013-03-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6201;2013-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,43
6202;2013-03-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,74
6203;2013-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,74
6204;2013-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,5
6205;2013-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,37
6206;2013-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,06
6207;2013-03-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;56
6208;2013-03-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,76
6209;2013-03-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;54
6210;2013-03-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;44
6211;2013-03-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;30
6212;2013-03-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6213;2013-03-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;35
6214;2013-03-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;8
6215;2013-03-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;32
6216;2013-03-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;27
6217;2013-04-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;15
6218;2013-04-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;7
6219;2013-04-01;Fontaine les Balmes;microg/m3;En continu;Ozone;57
6220;2013-04-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;22
6221;2013-04-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;43
6222;2013-04-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;35
6223;2013-04-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;27
6224;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,6
6225;2013-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,4
6226;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;13,2
6227;2013-04-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,9
6228;2013-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,06
6229;2013-04-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,13
6230;2013-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,26
6231;2013-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,15
6232;2013-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,09
6233;2013-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
6234;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;1,3
6235;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
6236;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;19,6
6237;2013-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,03
6238;2013-04-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;20
6239;2013-04-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;2
6240;2013-04-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6241;2013-04-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,25
6242;2013-04-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,9
6243;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;5,3
6244;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6245;2013-04-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;4
6246;2013-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,4
6247;2013-04-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,4
6248;2013-04-01;Grenoble les Frenes;microg/m3;En continu;Ozone;43
6249;2013-04-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;25
6250;2013-04-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;18
6251;2013-04-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;6,2
6252;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6253;2013-04-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;1,9
6254;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,5
6255;2013-04-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;30,3
6256;2013-04-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6257;2013-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,11
6258;2013-04-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,1
6259;2013-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,22
6260;2013-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,13
6261;2013-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,09
6262;2013-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,02
6263;2013-04-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;53
6264;2013-04-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,14
6265;2013-04-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;47
6266;2013-04-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;37
6267;2013-04-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;26
6268;2013-04-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6269;2013-04-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;23
6270;2013-04-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;4
6271;2013-04-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;47
6272;2013-04-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;23
6273;2013-05-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;9
6274;2013-05-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;4
6275;2013-05-01;Fontaine les Balmes;microg/m3;En continu;Ozone;59
6276;2013-05-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;11
6277;2013-05-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;42
6278;2013-05-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;32
6279;2013-05-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;15
6280;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1
6281;2013-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,3
6282;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;12,6
6283;2013-05-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,6
6284;2013-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,02
6285;2013-05-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,05
6286;2013-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,08
6287;2013-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,04
6288;2013-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,03
6289;2013-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
6290;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;2
6291;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
6292;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;7
6293;2013-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6294;2013-05-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;13
6295;2013-05-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;1
6296;2013-05-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6297;2013-05-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,09
6298;2013-05-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,8
6299;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;4,1
6300;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6301;2013-05-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;2
6302;2013-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1
6303;2013-05-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,4
6304;2013-05-01;Grenoble les Frenes;microg/m3;En continu;Ozone;45
6305;2013-05-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;13
6306;2013-05-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;7
6307;2013-05-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;5,7
6308;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6309;2013-05-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;1,3
6310;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,4
6311;2013-05-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;20,9
6312;2013-05-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6313;2013-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,05
6314;2013-05-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,04
6315;2013-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,08
6316;2013-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,04
6317;2013-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,03
6318;2013-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6319;2013-05-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;46
6320;2013-05-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,04
6321;2013-05-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;44
6322;2013-05-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;23
6323;2013-05-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;15
6324;2013-05-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6325;2013-05-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;13
6326;2013-05-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;2
6327;2013-05-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;50
6328;2013-05-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;11
6329;2013-06-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;9
6330;2013-06-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;4
6331;2013-06-01;Fontaine les Balmes;microg/m3;En continu;Ozone;67
6332;2013-06-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;18
6333;2013-06-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;51
6334;2013-06-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;33
6335;2013-06-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;24
6336;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,1
6337;2013-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,3
6338;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;34,5
6339;2013-06-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,5
6340;2013-06-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,01
6341;2013-06-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,03
6342;2013-06-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,08
6343;2013-06-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,04
6344;2013-06-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,03
6345;2013-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
6346;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;2,1
6347;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
6348;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;9,7
6349;2013-06-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6350;2013-06-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;14
6351;2013-06-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;0
6352;2013-06-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6353;2013-06-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,06
6354;2013-06-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,8
6355;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;6,8
6356;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6357;2013-06-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;2
6358;2013-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,9
6359;2013-06-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,3
6360;2013-06-01;Grenoble les Frenes;microg/m3;En continu;Ozone;-1
6361;2013-06-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;21
6362;2013-06-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;10
6363;2013-06-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;4,7
6364;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6365;2013-06-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;1,4
6366;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;1,1
6367;2013-06-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;42,1
6368;2013-06-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6369;2013-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,05
6370;2013-06-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,04
6371;2013-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,08
6372;2013-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,04
6373;2013-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,03
6374;2013-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6375;2013-06-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;48
6376;2013-06-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,03
6377;2013-06-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;37
6378;2013-06-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;27
6379;2013-06-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;20
6380;2013-06-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6381;2013-06-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;14
6382;2013-06-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;1
6383;2013-06-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;58
6384;2013-06-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;18
6385;2013-07-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;10
6386;2013-07-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;4
6387;2013-07-01;Fontaine les Balmes;microg/m3;En continu;Ozone;82
6388;2013-07-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;24
6389;2013-07-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;48
6390;2013-07-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;18
6391;2013-07-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;27
6392;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;2,1
6393;2013-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,3
6394;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;16,9
6395;2013-07-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,5
6396;2013-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,01
6397;2013-07-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,02
6398;2013-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,04
6399;2013-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,01
6400;2013-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,01
6401;2013-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
6402;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;1,4
6403;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
6404;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;7,8
6405;2013-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6406;2013-07-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;13
6407;2013-07-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;0
6408;2013-07-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6409;2013-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,04
6410;2013-07-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,9
6411;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;5,1
6412;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6413;2013-07-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;1
6414;2013-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;0,9
6415;2013-07-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,4
6416;2013-07-01;Grenoble les Frenes;microg/m3;En continu;Ozone;-1
6417;2013-07-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;24
6418;2013-07-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;13
6419;2013-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;3,9
6420;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6421;2013-07-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,4
6422;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,5
6423;2013-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;28,9
6424;2013-07-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6425;2013-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,03
6426;2013-07-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,02
6427;2013-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,04
6428;2013-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,02
6429;2013-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,01
6430;2013-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6431;2013-07-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;48
6432;2013-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,02
6433;2013-07-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;29
6434;2013-07-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;35
6435;2013-07-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;26
6436;2013-07-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6437;2013-07-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;13
6438;2013-07-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;1
6439;2013-07-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;70
6440;2013-07-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;23
6441;2013-08-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;8
6442;2013-08-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;3
6443;2013-08-01;Fontaine les Balmes;microg/m3;En continu;Ozone;73
6444;2013-08-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;21
6445;2013-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;37
6446;2013-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;15
6447;2013-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;25
6448;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,1
6449;2013-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,3
6450;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;15,3
6451;2013-08-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,7
6452;2013-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,01
6453;2013-08-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,02
6454;2013-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,05
6455;2013-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,02
6456;2013-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,02
6457;2013-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
6458;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;1,8
6459;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
6460;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;7,6
6461;2013-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
6462;2013-08-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;11
6463;2013-08-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;0
6464;2013-08-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6465;2013-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,05
6466;2013-08-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,9
6467;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;4,8
6468;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6469;2013-08-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;1
6470;2013-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1
6471;2013-08-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,4
6472;2013-08-01;Grenoble les Frenes;microg/m3;En continu;Ozone;-1
6473;2013-08-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;22
6474;2013-08-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;12
6475;2013-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;3,2
6476;2013-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
