ID;isLast;diagnosisYear;diagnosis5YearPeriod;diagnosisNote;developmentStatus
12444;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12445;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
12446;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12447;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12448;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12449;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12450;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12451;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12452;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12453;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12454;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12455;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12456;false;2013;2010;Arbre à abattre dans les 10 ans;Arbre adulte
12457;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12458;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12459;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12460;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12461;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12462;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12463;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12464;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12465;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12466;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12467;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12468;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12469;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12470;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12471;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12472;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12473;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12474;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12475;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12476;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12477;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12478;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12479;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12480;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12481;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12482;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12483;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12484;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12485;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12486;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12487;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12488;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12489;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12490;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12491;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12492;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12493;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12494;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12495;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
12496;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12497;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12498;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12499;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12500;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12501;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12502;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12503;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12504;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12505;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12506;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre jeune
12507;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12508;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12509;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12510;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12511;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12512;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12513;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12514;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12515;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12516;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12517;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12518;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12519;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
12520;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12521;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12522;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12523;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12524;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12525;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12526;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12527;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12528;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12529;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12530;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12531;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12532;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12533;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12534;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12535;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre jeune
12536;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12537;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12538;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12539;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12540;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12541;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12542;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12543;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12544;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12545;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12546;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12547;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12548;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12549;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12550;false;2015;2015;Arbre d'avenir normal;Arbre vieillissant
12551;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12552;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12553;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12554;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12555;false;2015;2015;Arbre à abattre immédiatement;Arbre vieillissant
12556;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12557;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12558;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12559;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12560;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
12561;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12562;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12563;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12564;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12565;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12566;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12567;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12568;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12569;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12570;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12571;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12572;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12573;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12574;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12575;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12576;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
12577;false;2014;2010;Arbre d'avenir incertain;Arbre jeune
12578;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12579;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12580;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12581;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12582;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12583;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12584;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12585;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12586;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12587;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12588;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12589;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12590;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12591;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12592;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12593;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12594;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12595;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12596;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12597;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12598;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12599;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12600;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12601;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12602;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12603;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12604;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12605;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12606;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12607;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12608;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12609;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12610;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12611;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12612;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12613;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12614;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12615;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12616;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12617;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12618;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12619;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12620;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12621;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12622;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12623;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12624;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12625;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12626;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12627;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12628;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12629;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12630;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12631;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12632;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12633;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12634;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
12635;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12636;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12637;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12638;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12639;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12640;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12641;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12642;false;2012;2010;Arbre d'avenir normal;Arbre jeune
12643;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12644;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12645;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12646;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12647;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12648;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12649;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12650;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12651;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12652;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12653;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12654;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12655;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12656;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12657;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12658;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12659;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12660;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12661;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
12662;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
12663;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12664;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12665;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12666;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12667;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12668;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12669;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12670;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12671;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12672;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12673;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12674;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12675;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12676;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12677;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12678;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12679;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12680;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12681;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12682;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12683;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12684;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12685;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12686;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12687;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12688;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12689;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12690;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12691;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12692;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12693;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12694;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12695;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12696;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12697;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12698;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12699;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12700;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12701;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12702;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12703;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12704;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12705;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12706;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12707;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12708;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12709;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12710;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12711;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12712;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12713;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12714;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12715;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12716;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12717;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12718;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12719;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12720;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12721;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12722;false;2015;2015;Arbre d'avenir incertain;Arbre vieillissant
12723;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12724;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12725;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12726;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12727;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12728;false;2015;2015;Arbre d'avenir incertain;Arbre vieillissant
12729;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12730;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12731;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12732;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12733;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12734;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12735;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12736;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12737;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12738;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12739;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12740;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12741;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12742;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12743;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12744;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12745;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12746;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12747;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12748;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12749;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12750;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12751;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12752;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12753;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12754;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12755;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12756;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12757;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12758;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12759;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12760;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12761;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12762;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12763;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12764;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12765;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12766;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12767;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12768;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12769;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12770;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12771;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12772;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12773;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12774;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12775;false;2014;2010;Arbre d'avenir normal;Arbre jeune
